seller_id,total_orders,avg_delivery_days,avg_delay_days,late_deliveries
fd386aa7bed2af3c7035c65506c9b4a3,76,8.2500,-9.6447,8
918717417d88a9f9ae9735567e6c7682,4,8.2500,-13.2500,0
0b64bcdb0784abc139af04077d49a20e,4,8.2500,-18.0000,0
b01c2b7b8599b325103ebcddc67413e1,4,8.2500,-10.2500,0
3be5841cdcc46de4ed3f9116f104b2c5,4,8.2500,-25.7500,0
6025c79c035c3d772133b8b8238463b2,4,8.2500,-8.7500,0
888faa8bfb0b159c37de6d898b961c31,23,8.2609,-15.9130,0
b0f2a6122a90a93eb03e68653dd960e3,7,8.2857,-17.7143,0
2cb6eb1b7185064167657fa09f541105,7,8.2857,-13.0000,0
c8e135e7b21ecbc36c1153a29d2f5a06,7,8.2857,-11.0000,0
845e8036c3f7bf62099352f5ed910240,24,8.2917,-13.4583,0
d06d019f72a04e5497a0b64190af170c,17,8.2941,-12.5294,1
ade45994b717ccee333492330fbf037b,10,8.3000,-25.2000,0
3d5d0dc7073a299e31fa718ce1bc00b6,22,8.3182,-13.0909,3
a69aa24cec11168e7e39a3fbc727e925,3,8.3333,-9.6667,0
612a743d294c27884fb7b80d2b19ba35,3,8.3333,-23.6667,0
08084d990eb3f53af056ccbc1730c8a7,12,8.3333,-15.7500,0
ffad1e7127fb622cb64a900751590acd,15,8.3333,-10.2667,0
e88c9b79e592e370d6bd852eeefbf057,9,8.3333,-17.6667,0
0f7eea709efdf942b5f95c7516dbacd7,3,8.3333,-20.0000,0
4ea2f12dbe91deeacd2c1e74f069a6e6,6,8.3333,-11.3333,0
3d49bfdd1b43a7fe169b3740067acc61,3,8.3333,-20.3333,0
30a2f535bb48308f991d0b9ad4a8c4bb,87,8.3563,-12.9080,3
411f3b52d857390502ee4e4d5ceabc2d,30,8.3667,-7.0333,6
d5c530f4884a75ae0dba9c148718d278,8,8.3750,-14.1250,1
00720abe85ba0859807595bbf045a33b,26,8.3846,-12.7308,2
f92d8c817434bd2d84d4e9c61322b7fa,5,8.4000,-9.0000,1
cf1313c6e2c01c2f4b014f97db4bcd2b,5,8.4000,-11.2000,1
2fb25ab44bdbeae6a4d816e0d0c9d500,5,8.4000,-19.0000,0
cd6efc47efaabf134f8bdb654e10b4f1,32,8.4063,-14.0313,3
02f623a8eb246f3c5f7c2f96462654e6,44,8.4091,-10.7045,4
638cba8be1fb599bbb76fd6948351eb3,22,8.4091,-11.5455,0
3f9c56764fabca627406093dcb3ef0b4,7,8.4286,-11.1429,0
c79151301b9d90985d1fa52879213105,7,8.4286,-21.2857,0
33a6f4b1e7cdc205511e76ba1b6e0186,126,8.4365,-13.6905,2
c8c1bea22194a4eefa2dc9a9fa89f536,13,8.4615,-24.6923,0
d98eec89afa3380e14463da2aabaea72,183,8.4645,-18.7104,4
98dac6635aee4995d501a3972e047414,190,8.4789,-11.7105,9
20d83f3ef0e6925fd74bfd59170babf7,54,8.4815,-11.6111,2
2a84855fd20af891be03bc5924d2b453,159,8.4906,-12.4843,5
d12c926d74ceff0a90a21184466ce161,97,8.4948,-14.2990,1
a2a41aedb70551d4a85aa04dc2fced48,2,8.5000,-14.5000,0
ba89796db68db180bd389de96b2ff3b6,2,8.5000,-11.5000,0
f3975e8a41157005d4bcbb358678cd9b,2,8.5000,-5.5000,0
3968920b9aa752ab98f7d5888c9252f2,10,8.5000,-13.6000,1
bbaff50f3b708fda865918715276cd87,16,8.5000,-7.6250,2
7e79d65b5c6f1f544b7daea036acf720,4,8.5000,-14.7500,0
fc908879b9ca1bd65419e54e50432d38,4,8.5000,-11.2500,0
0ddefe3c7a032b91f4e25b9c3a08fca1,10,8.5000,-8.8000,0
21d59342ba150175ca2aa4f8faddeca6,2,8.5000,-18.5000,0
1cbdc7cf130a41fd13a3c2a7d2fcfda7,2,8.5000,-13.5000,0
0daf5180aa44356f60f8effa533b55a2,2,8.5000,-5.0000,1
07e8e8fc5222bb358e6f259da3197074,2,8.5000,-6.5000,0
20611af7866c6068fd5ae1f9dbe15c92,2,8.5000,-13.5000,0
3d39fbf22a665714baf62fae36029e23,8,8.5000,-13.3750,0
dd39ad39b5d3df33037e141c72497ba6,2,8.5000,-19.0000,0
034b9387752bfa309f350a70cd45ffa3,8,8.5000,-15.3750,0
392353362d22cc2c236e1ee81ff19890,10,8.5000,-14.6000,0
0bfd0b434243adc5c2e1aa6baf19c6aa,6,8.5000,-20.5000,0
979e9f8b5b39dd243a2550c8b05aecf0,4,8.5000,-13.5000,0
2d9e8987a2ea5cf88dce330249043ff1,2,8.5000,-5.5000,0
2c54051840f19eca309a5423cf22df36,2,8.5000,-14.5000,0
ea1776927851da2532aa70d6a32c095a,2,8.5000,-9.0000,0
b1a81260566c1bac3114a6d124413f27,54,8.5185,-16.7593,1
f41ce2e25237f9092cd8e6e7516c7a2f,27,8.5185,-14.2593,0
7722b1df1b0e383e000397b2c11e3e19,144,8.5278,-12.2014,4
259f7b5e6e482c230e5bfaa670b6bb8f,162,8.5370,-13.7593,3
439a47cc365d6e3bd526812ea9de3c29,13,8.5385,-12.4615,2
e8dba4d70f7f2b20e775d09cae01142d,9,8.5556,-10.6667,1
a2b5b6105ea5942300631d2e76f4ffe0,16,8.5625,-8.0625,2
02c988090b766852e088c69d7fb3b551,16,8.5625,-10.8125,0
7994b065a7ffb14e71c6312cf87b9de2,7,8.5714,-22.4286,0
55029529919c0123526150bd26ca8f20,7,8.5714,-14.4286,0
14a08204d03bb6b6bde8029f801ae0eb,38,8.5789,-15.7895,0
8ed8ea9a57c862f2c18c2fe41f601d56,19,8.5789,-15.7368,0
5d9dc90a686a8fddacffab6bab5653a3,12,8.5833,-9.5833,1
07bf9669d84d1f11be443a9dd938f698,24,8.5833,-19.1250,0
ea67327e24487bdfac5fbfa37ea124df,34,8.5882,-15.2353,1
5670f4db5b62c43d542e1b2d56b0cf7c,22,8.5909,-14.1364,1
0c7f30ae9b147eca07affbef92832a6a,5,8.6000,-16.8000,0
76ea5315acb3f5f7ade3cd261faf922a,15,8.6000,-11.2000,1
f44b6f775a2b390380e0e30b5c9d3eee,10,8.6000,-12.3000,0
5dc203c7b84a0e71e878a179de05fb9a,5,8.6000,-12.2000,0
31eec405c9bb71dec8e2629a92e764fa,5,8.6000,-14.4000,0
1b65c144b17e607c0f37f10bb7dfec8d,5,8.6000,-28.8000,0
5566627eab3fe93fd6ee08798226101a,5,8.6000,-17.2000,0
71593c7413973a1e160057b80d4958f6,5,8.6000,-3.6000,0
2b3e4a2a3ea8e01938cabda2a3e5cc79,54,8.6111,-11.9630,0
7dc8c42cc750eeafea6c85712ffee9bf,50,8.6200,-13.4200,2
5c853bb56f70f4d14218944bae111d7a,24,8.6250,-11.9583,0
f205b1a3ca9a34e0f8a228bae6e4c7b3,8,8.6250,-10.3750,0
d66c11a9572221d92fbb8c4897db5f9b,16,8.6250,-11.2500,0
fe1b067411b8c5066e962aa146ccee03,8,8.6250,-9.6250,0
33ac3e28642ab8bda860a2f693000e78,35,8.6286,-13.0571,0
f0e103c63864d5405b958d984b6e94c9,11,8.6364,-12.0000,0
eb3071b9f0b0ddaa2df5ea130f09f26b,11,8.6364,-13.1818,1
116ccb1a1604bc88e4d234a8c23f33de,73,8.6438,-10.8082,4
0d33a55da925bbf1ff02af5f6059fc7f,24,8.6667,-12.5000,1
6da1992f915d77be95d7fa48b36904af,9,8.6667,-24.1111,0
6fa9202c10491e472dffd59a3e82b2a3,3,8.6667,-9.0000,0
d0d70d21e2234dd7cd3cf63fe414148a,9,8.6667,-19.3333,0
78ef7e885d17f35e2382a47aae8b8cce,3,8.6667,-20.0000,0
1c5e4e49b9079480255b49d50aac1aa9,12,8.6667,-12.2500,0
184725737946a1a938bbbd1a9e978103,3,8.6667,-2.6667,0
0fe2d9733ed841eb064503920015a8c0,3,8.6667,-13.3333,0
4a23adac87cf538689fa600d976f78b2,3,8.6667,-8.6667,0
c7c7b2682c648339a0e9846bb1023a39,3,8.6667,-10.6667,0
4b0fdb526525f9890eb145bf1534640e,20,8.7000,-9.3000,0
431050a06a317f2b38168dec3dcd2b46,10,8.7000,-14.1000,0
2ff97219cb8622eaf3cd89b7d9c09824,94,8.7021,-9.3936,6
fde0cc9ea29c8ccfc0a2c22256a58c71,35,8.7143,-16.3429,1
a35124e2d763d7ca3fbe3b97d143200f,7,8.7143,-12.5714,0
86ff3eaef0267069cc891a2ed9d10a17,7,8.7143,-17.2857,0
da7039f29f90ce5b4846ffc0fcc93beb,18,8.7222,-11.7778,1
0432ead42b6c8a0bdf68154add917fdf,87,8.7356,-13.4598,3
5bffbafbb22daf6d3bfc216a46db8708,23,8.7391,-16.6522,0
014d9a685fd57276679edd00e07089e5,12,8.7500,-12.5833,0
85044848b1b767db2a4a58526adef4b4,4,8.7500,-12.0000,0
a21c11ec5c3f03e7cc9f9203bff9e1c6,4,8.7500,-14.5000,0
134285d1f41da5c13a756ee8142c8a4e,4,8.7500,-10.5000,0
516e7738bd8f735ac19a010ee5450d8d,82,8.7561,-18.5976,4
1a932caad4f9d804097d7f8e615baed1,30,8.7667,-12.1000,4
1660ad786c27fd935378b6192a90b417,13,8.7692,-10.6923,1
ad75519a07f039025e83795a4418470f,9,8.7778,-18.7778,0
7aa538dd6e114e503a2e6154ea352253,5,8.8000,-11.6000,0
7d294cf9a6a69dc6a0c3e540fff0e039,5,8.8000,-17.8000,0
262237171f48e85819065498cac80d7b,10,8.8000,-11.5000,0
4c1c7281388a33dd06daac44f9fadbd1,5,8.8000,-16.4000,0
fdb9095204a334cd8872252ffec6f2db,61,8.8033,-11.9508,3
d25aa0aaacb370e912f8cf6efeba38b3,21,8.8095,-16.7143,1
55d3daac7c404d59e51c2aa2f4dc5a23,28,8.8214,-12.1429,0
06bb3a2fe5e7b7a845b13e8fb91bd944,18,8.8333,-13.8333,0
9d681c7e12db302cb261e721040dde65,14,8.8571,-15.5000,0
382229d1e840115ffe3dbf5ff460e417,48,8.8958,-10.4167,5
d7485b33791774c36108f8c69602d48d,10,8.9000,-12.3000,1
f262cbc1c910c83959f849465454ddd3,204,8.9020,-9.9020,19
d4ffeb15b67e81ff9af2b4252d99fb7e,12,8.9167,-13.1667,0
77fccaae319668a8ab6cd0fd16aec48c,12,8.9167,-11.4167,0
4200ddf1967c5e41e48db62bc6d4b5ac,42,8.9286,-11.4286,1
cc63f0dd2acba93ffed4fe9f8e0321fa,63,8.9365,-12.3175,0
7d456afc660226829370f3173d14520c,89,8.9438,-12.6517,5
82cb9f452fe8334df74b22d37824b431,18,8.9444,-17.0556,0
72bc2cce903c872fe376a8faaa81d237,18,8.9444,-8.5000,0
e7f3bf1ecd8526eb7f3b18059e6716e5,18,8.9444,-15.3889,0
179d859f51292aac5c10806a356f7af9,19,8.9474,-9.8421,3
dbd66278cbfe1aa1000f90a217ca4695,99,8.9596,-12.5253,6
9b00ed88b7fdb95d6ff76e27c1b52d16,50,8.9600,-10.5000,3
f181738b150df1f37cb0bd72e705b193,37,8.9730,-10.0541,4
d57e18d5f73c7ccb7f7339b61166898d,63,8.9841,-11.5079,2
c9aafcd0621b2207c10e32c649cada4d,47,9.0000,-11.2553,4
e94b64dc6979b302a5a5be1662c83bb6,2,9.0000,-16.0000,0
1d503743d2526f03f0c2c89540ee008c,17,9.0000,-9.4118,1
11742f81550ac064cc9a40f67151d9ad,2,9.0000,-5.0000,0
ea3ebea5317b0efbc663ecc8ce5e9bc2,3,9.0000,-16.3333,0
039b29ff3b3473435d0cd59040575de9,9,9.0000,-10.7778,0
a89e143d5211473ae18db9577ee34b64,1,9.0000,-7.0000,0
3d4824f20035949c710eaf111f869d39,9,9.0000,-16.8889,2
9ac4f14370b1e24ddc58be041b7f99df,5,9.0000,-15.2000,0
f0ec78809fe0bc3edb11c9fe5b97b059,2,9.0000,-10.0000,0
98f52e1020fe788c10c0418de4393fec,1,9.0000,-13.0000,0
353e21e8bf8de2722b4fae1636664b76,4,9.0000,-17.2500,0
2aafae69bf4c41fbd94053d9413e87ee,2,9.0000,-27.5000,0
cd233f8bfa30ebfd651f47ee7d054951,1,9.0000,-20.0000,0
e819bcfade7b5d88a27325eb6cfd62c5,11,9.0000,-7.1818,1
3b18f9856c6eb2413eafedb58e9eecd9,1,9.0000,-17.0000,0
8a87611c08849ffeeccab52aa798b6c7,6,9.0000,-30.0000,0
bd149ed516d4c5d418d5781f8e18919f,9,9.0000,-7.3333,0
35b96509602ec4b7da831b5cd73ff2c2,2,9.0000,-14.0000,0
4bcec44888b30ba9001234c534716d3f,5,9.0000,-9.4000,0
a7a9b880c49781da66651ccf4ba9ac38,4,9.0000,-12.5000,0
e9c6969d40e6a3d2d0f90013165c2b98,10,9.0000,-18.3000,0
ab75b89cc49c9ab3160d0c91565a442a,1,9.0000,-24.0000,0
2e0dba2da448400b1c11d7b4b22f32a4,13,9.0000,-15.3077,0
0ec28cec4046a4a199b6de9b4c891d97,4,9.0000,-6.5000,0
253f95b3a0e6983ae18aed49fbc2b845,5,9.0000,-14.0000,0
e88165a185134e13fdfc85d4fa654db8,2,9.0000,0.0000,1
a1bea9970d8f65b240555f99c2214f7f,1,9.0000,-13.0000,0
a0415d9b25ede3c4b1e477e9916ffc03,9,9.0000,-17.5556,0
f26d70155c2b6326fcfa1780c8c684e4,1,9.0000,-13.0000,0
c9e5ad1f6647f5dbd1172adf6ae3cada,4,9.0000,-22.7500,0
186cdd1b2df32caa72cfb410bba768d3,6,9.0000,-28.1667,0
0ad80de75c811326389cfb1daba7d45e,6,9.0000,-12.5000,0
9cea4682e16655f7da87f406902e989e,9,9.0000,-22.3333,0
5a9c0859cb00fd8aa4db443837f0a700,2,9.0000,-14.5000,0
fd435faa3c0422b60440ea3480d0e77c,1,9.0000,-14.0000,0
bac44fa8e13424950488659b5f765c41,1,9.0000,-46.0000,0
fedaedd3ca31d56ab33e92035e4b361c,1,9.0000,-44.0000,0
010543a62bd80aa422851e79a3bc7540,2,9.0000,-8.5000,0
ea4e9ce63a2134743b4a92777437fcdd,4,9.0000,-28.2500,0
7238f877570096ae403c51898fa64566,3,9.0000,-16.0000,0
b9de031b671cd48b28fae9d828cbf2b4,1,9.0000,-13.0000,0
97e50a621f8e801f4baf69e08687c192,1,9.0000,-5.0000,0
98e164d549402270247f3c96a1a158ef,2,9.0000,-11.0000,0
3d68c634a99a1ba46dbca3967a69c623,2,9.0000,-7.5000,0
1d1bbb8ac1581824986f582583fff01d,4,9.0000,-5.7500,1
dd8a29ce82d5c705ba932d81494600a5,2,9.0000,-10.0000,0
6c6cc59a5c00cacc5054ca06d65cc282,1,9.0000,-17.0000,0
16bdc8cefd0e32a6f0824d296c5ad14a,1,9.0000,-12.0000,0
a09a13f18ed27932d08438aa6f12756e,1,9.0000,-23.0000,0
a213f1bd6458f4a158f3746cb2514559,1,9.0000,-26.0000,0
e1bed63d68ac36fe1f3061befe196af5,1,9.0000,-26.0000,0
00ab3eff1b5192e5f1a63bcecfee11c8,1,9.0000,-10.0000,0
b7d5b4b87af9d42b601865d3f3810bff,1,9.0000,-21.0000,0
78813699ffac347fe27dba345a5f1551,1,9.0000,-29.0000,0
804287717b9156fb7a787acd9af4fac1,1,9.0000,-27.0000,0
4125d9385a25e82d2f72d3a0fd55bc3f,1,9.0000,-4.0000,0
50bf89f1349bc0409a268c3a49678009,1,9.0000,-26.0000,0
d263fa444c1504a75cbca5cc465f592a,1,9.0000,-14.0000,0
4c18691b6037662be2df78a765d98ab5,67,9.0299,-11.4925,5
6edacfd9f9074789dad6d62ba7950b9c,216,9.0324,-11.6481,12
d1b65fc7debc3361ea86b5f14c68d2e2,40,9.0500,-16.0000,2
537eb890efff034a88679788b647c564,171,9.0526,-12.4503,10
f4a04f7be452aa3bb31760bf00055dd0,18,9.0556,-19.8889,1
00ee68308b45bc5e2660cd833c3f81cc,172,9.0698,-10.8605,14
caa9bc43a9fe8cf9c564ddd8a03cc4a6,14,9.0714,-11.3571,1
ed4acab38528488b65a9a9c603ff024a,40,9.0769,-12.6667,1
df91910b6a03bb2e3358fa6a35e32f6f,13,9.0769,-13.3077,0
e2c92f9c1c7746d899d18f2e158bbff7,12,9.0833,-10.0833,0
ff4e2d38692ce827b1a4f4b8196e680d,11,9.0909,-14.0909,0
26af45f5dfd967225a832838aa4e24a3,11,9.0909,-13.8182,0
8a32e327fe2c1b3511609d81aaf9f042,169,9.0947,-14.1953,10
41da412d33e8da4f22baf55cb1bde82c,21,9.0952,-19.1905,0
8a2d12a90e92f012ce5226fc6592b653,18,9.1111,-15.9444,0
8a9260f2b0340411d6d2a56bcf4f7378,9,9.1111,-10.1111,1
daf565f087a52def0fd5c5825b3661bc,9,9.1111,-17.6667,1
5bc24d989e71e93c33e50a7782431b0e,17,9.1176,-16.5294,0
b410bdd36d5db7a65dcd42b7ead933b8,42,9.1190,-15.4524,1
16090f2ca825584b5a147ab24aa30c86,406,9.1232,-9.6576,44
5e105f5c9f63f5f1fd75d6cb942e55b1,8,9.1250,-6.8750,1
ae8bfdbf1c2a2a2dee92d799db0a31c6,8,9.1250,-15.6250,0
7ecef8194babfec876ca720714327841,8,9.1250,-8.5000,1
51e4e89242cbb846c2deff3dc015650e,16,9.1250,-16.0000,0
8648b1e89e9b349e32d3741b30ec737e,100,9.1400,-11.9400,10
4de6e4ba574aa9dfdc824bc44dc47fdd,14,9.1429,-18.3571,1
951e8cef368f09bb3f3d03c00ca4702c,69,9.1449,-10.8116,6
bba74270a87732727b5a3b4fd9ac1c39,40,9.1500,-16.2000,0
28ea411b354f14b1a494be4e79f0ce02,6,9.1667,-11.3333,1
13511db12ac61e2f89c53b72a944a60b,6,9.1667,-12.8333,1
6c6e3d67f969468f3bfd33f827a31222,6,9.1667,-12.0000,0
aba1721a889e04decc910aa13b768ef4,92,9.1739,-11.6087,10
4da0e408c99d2fdc2126dc9fce518060,54,9.1852,-21.9444,0
0ebd97a106433a45a4aebe57c1799778,32,9.1875,-17.1250,0
da03c298e3999e9d828591fc2179d109,5,9.2000,-7.6000,0
33d677f27a69b84051204ee4ae76eaca,10,9.2000,-19.9000,0
3fadb4cba4c35bce6a7eaf9872d5623a,5,9.2000,-22.0000,0
cb9fb4ca75d7ba8437480e8dde64fe98,10,9.2000,-11.7000,0
11eac105f3f90a9b87b19c89d91e24f3,5,9.2000,-13.8000,0
e63e8bfa530fb16910dd6956e592bb81,42,9.2143,-13.6905,2
42ef3192a9ff87a22d1867b74b3ee205,23,9.2174,-11.0435,0
79ed755314cfe6df0daef2c6cd3022cd,25,9.2400,-13.3200,0
1354d51653f645349064725ed204e85e,20,9.2500,-18.8000,1
b88e7c57cb2d8b973b7dd4a2bfa14b36,4,9.2500,-15.5000,0
3bfba5a77604f6dfae7e6dd7aaf65821,4,9.2500,-8.7500,0
bf961104a38e01b9062ee026bb657dee,4,9.2500,-25.7500,0
968268a686aa05d1f529fb07dff08130,12,9.2500,-11.8333,0
5160d23075764e18e07c1f4a87fad743,38,9.2632,-9.4474,1
f1fd5ab1181f827ffad998c1a5de7d74,15,9.2667,-12.8667,0
2a5b78b41cd05baeac8df54c6606b92c,56,9.2679,-18.7143,1
3d8fa2f5b647373c8620330c4e077a9f,47,9.2766,-13.2340,1
8d956fec2e4337affcb520f56fd8cbfd,227,9.2819,-10.6784,22
2bd05d410a8fd26dc4184a15f4f2f588,7,9.2857,-18.4286,0
f626e15b7314c267e4429010866f70e9,7,9.2857,-16.5714,0
5f1dc28029d2c244352a68107ec2b542,78,9.2949,-15.9487,6
25cf099de44674fde97473224f9d59ab,50,9.3000,-12.9200,2
fc906263ca5083d09dce42fe02247800,117,9.3162,-14.8034,0
e26901d5ab434ce92fd9b5c256820a4e,215,9.3256,-13.5395,5
c013e57c075a06e5b5c48ee03c525719,45,9.3333,-11.5556,4
d558ebe531605a1285ab2b1bc3256dfb,3,9.3333,-13.0000,0
134a288e7de827ec5ec62e3ec9c3a295,9,9.3333,-10.8889,0
876182d1918783bbe15233febfbd4926,3,9.3333,-12.3333,0
ff063b022a9a0aab91bad2c9088760b7,96,9.3438,-12.0313,3
4b9750c8ad28220fe6702d4ecb7c898f,221,9.3439,-9.3801,17
ac3508719a1d8f5b7614b798f70af136,101,9.3465,-18.1089,3
272f092de69afedd4d2969440b37f18f,39,9.3590,-15.9487,0
1d4587203296c8f4ad134dc286fa6db0,41,9.3659,-11.2683,2
36890be00bbfc1cdb9a4a38a6af05a69,13,9.3846,-11.6154,3
725c32fa80c2faacc4fc88450d27314e,93,9.4086,-12.2258,1
6f229cc508fc6915ed5c499efd93baa4,14,9.4286,-9.0000,2
7b07b3c7487f0ea825fc6df75abd658b,96,9.4375,-11.0104,4
7e26c750b4cb9f6766f58265ff9ebe95,27,9.4444,-14.0370,0
e882b2a25a10b9c057cc49695f222c19,58,9.4483,-18.9483,0
643214e62b870443ccbe55ab29a4dccf,66,9.4697,-10.7121,9
6560211a19b47992c3666cc44a7e94c0,1996,9.4719,-11.7104,124
1771297ac436903d1dd6b0e9279aa505,36,9.4722,-16.0278,1
e5475dcab1e07b63d7f6e902d8f5eda8,19,9.4737,-10.4211,1
c33847515fa6305ce6feb1e818569f13,128,9.4922,-15.4375,6
55c26bcb609f480eb7868594245febb5,6,9.5000,-10.1667,0
9535a841eecebed61a9fb1ac1cbb5597,2,9.5000,-17.5000,0
a13aaf2d2886ab9fb30fb9a920160b8f,4,9.5000,-6.5000,1
84c945f15571830c1a91a33978e94009,2,9.5000,-15.5000,0
2493dc3f20131696a0ecdb9948051a8d,4,9.5000,-23.7500,0
e9511df20ccd82658a30c37b7fb343af,30,9.5000,-13.6333,0
05730013efda596306417c3b09302475,4,9.5000,-11.5000,0
5c3460cd3e8a984382ae254e7dd20d9f,10,9.5000,-13.7000,0
22c32ec35d0116ef02c281798a25bf8b,6,9.5000,-17.6667,0
a56e351445e5863fc8960640ba9190c7,4,9.5000,-8.2500,1
6750d71153f00fc58829af2a8ef1bcf1,6,9.5000,-16.8333,0
89de2d6f23e9746ff309705b23581faa,8,9.5000,-16.8750,0
3fe7120d6257285ac6a3ce7cb071ccec,2,9.5000,-16.0000,0
ff82e8873fba613f2261a9acc896fd84,4,9.5000,-15.2500,0
b7e1750c1157341d2abd0251e07c186b,4,9.5000,-19.2500,0
6d1b9c9579132c87d2703ec38c30f2c5,4,9.5000,-15.5000,0
ec933281fb017b5020d06df29c3f77e8,8,9.5000,-13.2500,0
a513150f33f99a06569e9cd5c4bb889b,2,9.5000,-15.0000,0
2ec6e37d992a95eaddb3369dcbcc76d9,2,9.5000,-19.0000,0
643c01d7c56a724bec0454f4780e8a3e,2,9.5000,-19.5000,0
89757206b887aed36f3e18d858460fea,2,9.5000,-14.5000,0
1b0b0f4f95e962d6f32fe90c759d0479,2,9.5000,-9.5000,0
679769a98cfcc6da877c8486ff1c13f3,21,9.5238,-15.6190,0
a8739afb32aaa45e01815ca76f76f54b,15,9.5333,-10.0000,1
3f995f07c49d0d55a99d5c54957f7d81,43,9.5349,-12.1163,1
dfa0c4c6229ab200a4a1336b4d7128ff,86,9.5349,-15.5116,3
0df3984f9dfb3d49ac6366acbd3bbb85,88,9.5455,-14.8068,1
2d42ebcda99fd55f6f4bc2f1ca035d50,11,9.5455,-14.5455,0
0ef83d7d83ed97cd2a0049ac8be5f88a,55,9.5636,-13.8909,1
aced59e9b31ef866a94f9e7f29d8d418,67,9.5672,-11.3433,5
9fc70243fb26800cba56e8f014797004,7,9.5714,-11.2857,0
058cb5aeb36d7c0fcae20fc85d5e0a59,12,9.5833,-11.5833,1
723cd880edaacdb998898b67c8f9da30,12,9.5833,-10.9167,1
7ade73f1b9b4e965f9009a4c3a7e2c15,27,9.5926,-13.5926,0
c8417879a15366a17c30af34c798c332,35,9.6000,-9.8857,3
02f5837340d7eb4f653d676c7256523a,30,9.6000,-17.3333,1
6288c69c4ce638e59925e59193f98b16,20,9.6000,-12.0500,1
e84ad2127668df3aafc6b73531a0beb8,23,9.6087,-7.5652,1
080102cd0a76b09e0dcf55fcacc60e05,128,9.6094,-11.8828,5
2e1c9f22be269ef4643f826c9e650a52,167,9.6168,-10.5030,11
c003204e1ab016dfa150abc119207b24,200,9.6250,-11.5700,13
57fe6232e67823593374a2281d7a8af8,8,9.6250,-10.5000,0
b4ffb71f0cb1b1c3d63fad021ecf93e1,164,9.6280,-15.0305,4
659e8466eb3ff1b0e8740d74fb7bbedd,14,9.6429,-19.9286,0
b9ca8e8baa5d4aa038394a700f63e69f,14,9.6429,-9.0714,1
c3cfdc648177fdbbbb35635a37472c53,307,9.6482,-16.3029,7
3c7c4a49ec3c6550809089c6a2ca9370,158,9.6519,-9.4367,13
5d3bb11474a06bdc23fb9e89f1164ee0,32,9.6563,-13.5313,1
ad87df7699e83b8a91822a4a0b765c3a,6,9.6667,-16.5000,0
06df0c10d34e459d9672bc77388742eb,30,9.6667,-14.6667,3
42bde9fef835393bb8a8849cb6b7f245,39,9.6667,-14.3077,1
db1f0f7c7e5e87f40b62226f020bb297,3,9.6667,-33.0000,0
2059c39f76271d4ca3f15b5ffaccc8b8,12,9.6667,-13.3333,0
2d22fc3089eb907b29ebff50581fb472,3,9.6667,-10.6667,0
e3e290b38963293022cdcd6db8328103,3,9.6667,-11.0000,0
4a1917ef994878940e1fb03eeb787ad7,3,9.6667,-11.3333,0
d9d43faf741ceaa8da52fdbb81d9e0e3,6,9.6667,-15.5000,0
a90a5da8b09e44264a177c0374a5ac87,3,9.6667,-17.0000,0
da20530872245d6cd9d2f5725613c430,3,9.6667,-14.0000,0
c72de06d72748d1a0dfb2125be43ba63,22,9.6818,-18.6818,0
2f74af7a0ee5636f12c2336f9fffed47,13,9.6923,-8.7692,0
3969863bb8af7f72580b3b1ffd3a17b3,13,9.6923,-11.5385,0
d1ef48b38baca7e831711c4a0aeb398f,34,9.7059,-15.5294,4
ffa6adafb71b807dc13159e26431354c,17,9.7059,-12.7059,0
bf100ecb7997df312b285358fb32f92c,21,9.7143,-17.5238,0
eed78ac17f7f795a19a709745f00cd4e,56,9.7321,-13.0179,0
ff1fb4c404b2efe68b03350a8dc24122,49,9.7347,-8.7551,7
d650b663c3b5f6fb392b6326366efa9a,57,9.7368,-11.6316,4
7c51de0ab286204ce75ff42bf7c10d92,4,9.7500,-16.0000,0
a36ac007a4d18f865c8d32c3b2402c2d,8,9.7500,-23.1250,0
eec3469d83e142f9a104886655338c37,4,9.7500,-18.0000,0
2ee0a0689f2f6a72f35a7cb6033f6e7e,4,9.7500,-11.7500,0
bacb1f0ed56ad24198f5810d2b3fe9a5,38,9.7632,-13.3421,1
10076e5788b8ee532724bcd460baf762,26,9.7692,-12.2692,1
e9779976487b77c6d4ac45f75ec7afe9,738,9.7696,-9.8117,55
bd23da7354813347129d751591d1a6e2,87,9.7816,-10.2069,4
3be634553519fb6536a03e1358e9fdc7,95,9.7895,-10.7789,8
365e445f796710c3431557e85caa25db,5,9.8000,-15.6000,0
606ce7768feac12c5e8bd58db8b08f0f,5,9.8000,-10.0000,0
a4bd6e9adf39b63f43dc545d3ca1f53d,5,9.8000,-15.8000,0
226b05fe067266c59c15dae208213d06,11,9.8182,-13.7273,0
d5ba419e26d246a0719437cf37d9b46d,34,9.8235,-9.0588,4
b1204cfda1d4948679db3cfc0d3cb95c,6,9.8333,-20.6667,0
2009a095de2a2a41626f6c6d7722678d,12,9.8333,-11.5833,0
515d781150feed28a6ac091bb0e3cb8c,6,9.8333,-24.1667,0
3afc536624bc2e65bddfb5db33cc01f3,6,9.8333,-9.5000,1
7357b52d27cbaa90f81a96cbc1279396,12,9.8333,-9.0833,1
89f69225956f951295ca4c7fb1266553,12,9.8333,-18.5833,1
bc503e244f187939d10c92a5c8e378ce,13,9.8462,-11.1538,1
